severity_kw,duration_min,affects,profile,ramp_s,seed,warning_detected,warning_latency_min,critical_detected,critical_latency_min,attribution,attribution_correct,n_fp_warnings
1.0,240,machine,ramp,120.0,77,False,,False,,,,0
1.0,240,machine,ramp,120.0,78,False,,False,,,,0
1.0,240,machine,ramp,120.0,79,False,,False,,,,0
1.0,240,machine,ramp,120.0,80,False,,False,,,,0
1.0,240,machine,ramp,120.0,81,False,,False,,,,0
1.0,240,machine,ramp,120.0,82,False,,False,,,,0
1.0,240,machine,ramp,120.0,83,False,,False,,,,0
1.0,240,machine,ramp,120.0,84,False,,False,,,,0
1.0,240,machine,ramp,120.0,85,False,,False,,,,0
1.0,240,machine,ramp,120.0,86,False,,False,,,,0
1.0,240,machine,ramp,120.0,87,False,,False,,,,0
1.0,240,machine,ramp,120.0,88,False,,False,,,,0
1.0,240,machine,ramp,120.0,89,False,,False,,,,0
1.0,240,machine,ramp,120.0,90,False,,False,,,,0
1.0,240,machine,ramp,120.0,91,True,27.0,False,,machine,True,0
1.25,240,machine,ramp,120.0,42,True,13.0,True,19.0,machine,True,0
1.25,240,machine,ramp,120.0,43,False,,False,,,,0
1.25,240,machine,ramp,120.0,44,False,,False,,,,0
1.25,240,machine,ramp,120.0,45,False,,False,,,,0
1.25,240,machine,ramp,120.0,46,True,11.0,False,,machine,True,0
1.25,240,machine,ramp,120.0,47,True,21.0,True,27.0,machine,True,0
1.25,240,machine,ramp,120.0,48,False,,False,,,,0
1.25,240,machine,ramp,120.0,49,False,,False,,,,0
1.25,240,machine,ramp,120.0,50,True,10.0,True,16.0,machine,True,0
1.25,240,machine,ramp,120.0,51,False,,False,,,,0
1.25,240,machine,ramp,120.0,52,False,,False,,,,0
1.25,240,machine,ramp,120.0,53,False,,False,,,,0
1.25,240,machine,ramp,120.0,54,False,,False,,,,0
1.25,240,machine,ramp,120.0,55,False,,False,,,,0
1.25,240,machine,ramp,120.0,56,True,23.0,False,,machine,True,0
1.25,240,machine,ramp,120.0,57,False,,False,,,,0
1.25,240,machine,ramp,120.0,58,True,15.0,False,,machine,True,0
1.25,240,machine,ramp,120.0,59,False,,False,,,,0
1.25,240,machine,ramp,120.0,60,False,,False,,,,0
1.25,240,machine,ramp,120.0,61,False,,False,,,,0
1.25,240,machine,ramp,120.0,62,False,,False,,,,0
1.25,240,machine,ramp,120.0,63,True,6.0,True,12.0,machine,True,0
1.25,240,machine,ramp,120.0,64,True,16.0,False,,machine,True,0
1.25,240,machine,ramp,120.0,65,True,17.0,False,,machine,True,0
1.25,240,machine,ramp,120.0,66,False,,False,,,,0
1.25,240,machine,ramp,120.0,67,False,,False,,,,0
1.25,240,machine,ramp,120.0,68,False,,False,,,,0
1.25,240,machine,ramp,120.0,69,False,,False,,,,0
1.25,240,machine,ramp,120.0,70,False,,False,,,,0
1.25,240,machine,ramp,120.0,71,False,,False,,,,0
1.25,240,machine,ramp,120.0,72,False,,False,,,,0
1.25,240,machine,ramp,120.0,73,True,28.0,False,,machine,True,0
1.25,240,machine,ramp,120.0,74,True,31.0,False,,spindle,False,0
1.25,240,machine,ramp,120.0,75,True,5.0,True,11.0,machine,True,0
1.25,240,machine,ramp,120.0,76,True,16.0,False,,machine,True,0
1.25,240,machine,ramp,120.0,77,False,,False,,,,0
1.25,240,machine,ramp,120.0,78,False,,False,,,,0
1.25,240,machine,ramp,120.0,79,False,,False,,,,0
1.25,240,machine,ramp,120.0,80,True,44.0,False,,spindle,False,0
1.25,240,machine,ramp,120.0,81,False,,False,,,,0
1.25,240,machine,ramp,120.0,82,True,22.0,True,28.0,machine,True,0
1.25,240,machine,ramp,120.0,83,False,,False,,,,0
1.25,240,machine,ramp,120.0,84,False,,False,,,,0
1.25,240,machine,ramp,120.0,85,True,37.0,False,,spindle,False,0
1.25,240,machine,ramp,120.0,86,False,,False,,,,0
1.25,240,machine,ramp,120.0,87,False,,False,,,,0
1.25,240,machine,ramp,120.0,88,False,,False,,,,0
1.25,240,machine,ramp,120.0,89,False,,False,,,,0
1.25,240,machine,ramp,120.0,90,False,,False,,,,0
1.25,240,machine,ramp,120.0,91,True,27.0,True,33.0,machine,True,0
1.5,240,machine,ramp,120.0,42,True,13.0,True,19.0,machine,True,0
1.5,240,machine,ramp,120.0,43,True,17.0,False,,machine,True,0
1.5,240,machine,ramp,120.0,44,False,,False,,,,0
1.5,240,machine,ramp,120.0,45,True,21.0,False,,machine,True,0
1.5,240,machine,ramp,120.0,46,True,9.0,True,15.0,machine,True,0
1.5,240,machine,ramp,120.0,47,True,21.0,True,27.0,machine,True,0
1.5,240,machine,ramp,120.0,48,True,14.0,False,,machine,True,0
1.5,240,machine,ramp,120.0,49,True,17.0,True,23.0,machine,True,0
1.5,240,machine,ramp,120.0,50,True,10.0,True,16.0,machine,True,0
1.5,240,machine,ramp,120.0,51,False,,False,,,,0
1.5,240,machine,ramp,120.0,52,False,,False,,,,0
1.5,240,machine,ramp,120.0,53,True,28.0,True,34.0,machine,True,0
1.5,240,machine,ramp,120.0,54,True,14.0,True,20.0,machine,True,0
1.5,240,machine,ramp,120.0,55,False,,False,,,,0
1.5,240,machine,ramp,120.0,56,True,19.0,True,25.0,machine,True,0
1.5,240,machine,ramp,120.0,57,False,,False,,,,0
1.5,240,machine,ramp,120.0,58,True,15.0,True,21.0,machine,True,0
1.5,240,machine,ramp,120.0,59,True,45.0,False,,spindle,False,0
1.5,240,machine,ramp,120.0,60,True,17.0,True,23.0,machine,True,0
1.5,240,machine,ramp,120.0,61,False,,False,,,,0
1.5,240,machine,ramp,120.0,62,False,,False,,,,0
1.5,240,machine,ramp,120.0,63,True,6.0,True,12.0,machine,True,0
1.5,240,machine,ramp,120.0,64,True,14.0,True,20.0,machine,True,0
1.5,240,machine,ramp,120.0,65,True,15.0,True,21.0,machine,True,0
1.5,240,machine,ramp,120.0,66,False,,False,,,,0
1.5,240,machine,ramp,120.0,67,True,28.0,True,34.0,machine,True,0
1.5,240,machine,ramp,120.0,68,True,15.0,False,,machine,True,0
1.5,240,machine,ramp,120.0,69,False,,False,,,,0
1.5,240,machine,ramp,120.0,70,True,15.0,False,,machine,True,0
1.5,240,machine,ramp,120.0,71,True,19.0,True,25.0,machine,True,0
1.5,240,machine,ramp,120.0,72,True,17.0,True,23.0,machine,True,0
1.5,240,machine,ramp,120.0,73,True,16.0,True,34.0,machine,True,0
1.5,240,machine,ramp,120.0,74,True,31.0,True,37.0,spindle,False,0
1.5,240,machine,ramp,120.0,75,True,5.0,True,11.0,machine,True,0
1.5,240,machine,ramp,120.0,76,True,14.0,True,20.0,machine,True,0
1.5,240,machine,ramp,120.0,77,True,15.0,True,21.0,machine,True,0
1.5,240,machine,ramp,120.0,78,True,17.0,False,,machine,True,0
1.5,240,machine,ramp,120.0,79,False,,False,,,,0
1.5,240,machine,ramp,120.0,80,True,44.0,False,,spindle,False,0
1.5,240,machine,ramp,120.0,81,True,13.0,False,,machine,True,0
1.5,240,machine,ramp,120.0,82,True,22.0,True,28.0,machine,True,0
1.5,240,machine,ramp,120.0,83,True,16.0,False,,machine,True,0
1.5,240,machine,ramp,120.0,84,True,24.0,False,,machine,True,0
1.5,240,machine,ramp,120.0,85,True,37.0,True,43.0,spindle,False,0
1.5,240,machine,ramp,120.0,86,True,17.0,False,,machine,True,0
1.5,240,machine,ramp,120.0,87,False,,False,,,,0
1.5,240,machine,ramp,120.0,88,False,,False,,,,0
1.5,240,machine,ramp,120.0,89,True,11.0,False,,machine,True,0
1.5,240,machine,ramp,120.0,90,True,15.0,True,21.0,machine,True,0
1.5,240,machine,ramp,120.0,91,True,27.0,True,33.0,machine,True,0
1.75,240,machine,ramp,120.0,42,True,13.0,True,19.0,machine,True,0
1.75,240,machine,ramp,120.0,43,True,15.0,True,21.0,machine,True,0
1.75,240,machine,ramp,120.0,44,True,15.0,True,21.0,machine,True,0
1.75,240,machine,ramp,120.0,45,True,21.0,True,27.0,machine,True,0
1.75,240,machine,ramp,120.0,46,True,8.0,True,14.0,machine,True,0
1.75,240,machine,ramp,120.0,47,True,21.0,True,27.0,machine,True,0
1.75,240,machine,ramp,120.0,48,True,10.0,False,,machine,True,0
1.75,240,machine,ramp,120.0,49,True,15.0,True,21.0,machine,True,0
1.75,240,machine,ramp,120.0,50,True,10.0,True,16.0,machine,True,0
1.75,240,machine,ramp,120.0,51,True,15.0,True,21.0,machine,True,0
1.75,240,machine,ramp,120.0,52,True,16.0,False,,machine,True,0
1.75,240,machine,ramp,120.0,53,True,28.0,True,34.0,machine,True,0
1.75,240,machine,ramp,120.0,54,True,11.0,True,17.0,machine,True,0
1.75,240,machine,ramp,120.0,55,True,15.0,False,,machine,True,0
1.75,240,machine,ramp,120.0,56,True,19.0,True,25.0,machine,True,0
1.75,240,machine,ramp,120.0,57,True,16.0,False,,machine,True,0
1.75,240,machine,ramp,120.0,58,True,15.0,True,21.0,machine,True,0
1.75,240,machine,ramp,120.0,59,True,41.0,True,47.0,spindle,False,0
1.75,240,machine,ramp,120.0,60,True,15.0,True,21.0,machine,True,0
1.75,240,machine,ramp,120.0,61,False,,False,,,,0
1.75,240,machine,ramp,120.0,62,False,,False,,,,0
1.75,240,machine,ramp,120.0,63,True,6.0,True,12.0,machine,True,0
1.75,240,machine,ramp,120.0,64,True,12.0,True,18.0,machine,True,0
1.75,240,machine,ramp,120.0,65,True,14.0,True,20.0,machine,True,0
1.75,240,machine,ramp,120.0,66,True,16.0,False,,machine,True,0
1.75,240,machine,ramp,120.0,67,True,23.0,True,29.0,machine,True,0
1.75,240,machine,ramp,120.0,68,True,13.0,False,,machine,True,0
1.75,240,machine,ramp,120.0,69,True,29.0,True,35.0,machine,True,0
1.75,240,machine,ramp,120.0,70,True,13.0,True,19.0,machine,True,0
1.75,240,machine,ramp,120.0,71,True,19.0,True,25.0,machine,True,0
1.75,240,machine,ramp,120.0,72,True,14.0,True,20.0,machine,True,0
1.75,240,machine,ramp,120.0,73,True,14.0,True,34.0,machine,True,0
1.75,240,machine,ramp,120.0,74,True,31.0,True,37.0,spindle,False,0
1.75,240,machine,ramp,120.0,75,True,5.0,True,11.0,machine,True,0
1.75,240,machine,ramp,120.0,76,True,12.0,True,18.0,machine,True,0
1.75,240,machine,ramp,120.0,77,True,13.0,True,19.0,machine,True,0
1.75,240,machine,ramp,120.0,78,True,15.0,True,21.0,machine,True,0
1.75,240,machine,ramp,120.0,79,True,17.0,True,23.0,machine,True,0
1.75,240,machine,ramp,120.0,80,True,14.0,False,,machine,True,0
1.75,240,machine,ramp,120.0,81,True,11.0,True,17.0,machine,True,0
1.75,240,machine,ramp,120.0,82,True,22.0,True,28.0,machine,True,0
1.75,240,machine,ramp,120.0,83,True,13.0,True,19.0,machine,True,0
1.75,240,machine,ramp,120.0,84,True,22.0,True,28.0,machine,True,0
1.75,240,machine,ramp,120.0,85,True,37.0,True,43.0,spindle,False,0
1.75,240,machine,ramp,120.0,86,True,14.0,True,20.0,machine,True,0
1.75,240,machine,ramp,120.0,87,False,,False,,,,0
1.75,240,machine,ramp,120.0,88,True,31.0,False,,machine,True,0
1.75,240,machine,ramp,120.0,89,True,11.0,True,17.0,machine,True,0
1.75,240,machine,ramp,120.0,90,True,13.0,True,19.0,machine,True,0
1.75,240,machine,ramp,120.0,91,True,27.0,True,33.0,machine,True,0
2.0,240,machine,ramp,120.0,42,True,13.0,True,19.0,machine,True,0
2.0,240,machine,ramp,120.0,43,True,14.0,True,20.0,machine,True,0
2.0,240,machine,ramp,120.0,44,True,14.0,True,20.0,machine,True,0
2.0,240,machine,ramp,120.0,45,True,21.0,True,27.0,machine,True,0
2.0,240,machine,ramp,120.0,46,True,8.0,True,14.0,machine,True,0
2.0,240,machine,ramp,120.0,47,True,21.0,True,27.0,machine,True,0
2.0,240,machine,ramp,120.0,48,True,7.0,True,13.0,machine,True,0
2.0,240,machine,ramp,120.0,49,True,13.0,True,19.0,machine,True,0
2.0,240,machine,ramp,120.0,50,True,10.0,True,16.0,machine,True,0
2.0,240,machine,ramp,120.0,51,True,13.0,True,19.0,machine,True,0
2.0,240,machine,ramp,120.0,52,True,15.0,False,,machine,True,0
2.0,240,machine,ramp,120.0,53,True,28.0,True,34.0,machine,True,0
2.0,240,machine,ramp,120.0,54,True,10.0,True,16.0,machine,True,0
2.0,240,machine,ramp,120.0,55,True,13.0,True,19.0,machine,True,0
2.0,240,machine,ramp,120.0,56,True,19.0,True,25.0,machine,True,0
2.0,240,machine,ramp,120.0,57,True,15.0,True,21.0,machine,True,0
2.0,240,machine,ramp,120.0,58,True,15.0,True,21.0,machine,True,0
2.0,240,machine,ramp,120.0,59,True,41.0,True,47.0,spindle,False,0
2.0,240,machine,ramp,120.0,60,True,14.0,True,20.0,machine,True,0
2.0,240,machine,ramp,120.0,61,False,,False,,,,0
2.0,240,machine,ramp,120.0,62,True,39.0,False,,spindle,False,0
2.0,240,machine,ramp,120.0,63,True,6.0,True,12.0,machine,True,0
2.0,240,machine,ramp,120.0,64,True,11.0,True,17.0,machine,True,0
2.0,240,machine,ramp,120.0,65,True,13.0,True,19.0,machine,True,0
2.0,240,machine,ramp,120.0,66,True,15.0,False,,machine,True,0
2.0,240,machine,ramp,120.0,67,True,23.0,True,29.0,machine,True,0
2.0,240,machine,ramp,120.0,68,True,12.0,False,,machine,True,0
2.0,240,machine,ramp,120.0,69,True,26.0,True,32.0,machine,True,0
2.0,240,machine,ramp,120.0,70,True,11.0,True,17.0,machine,True,0
2.0,240,machine,ramp,120.0,71,True,19.0,True,25.0,machine,True,0
2.0,240,machine,ramp,120.0,72,True,13.0,True,19.0,machine,True,0
2.0,240,machine,ramp,120.0,73,True,12.0,True,34.0,machine,True,0
2.0,240,machine,ramp,120.0,74,True,31.0,True,37.0,spindle,False,0
2.0,240,machine,ramp,120.0,75,True,5.0,True,11.0,machine,True,0
2.0,240,machine,ramp,120.0,76,True,10.0,True,16.0,machine,True,0
2.0,240,machine,ramp,120.0,77,True,12.0,True,18.0,machine,True,0
2.0,240,machine,ramp,120.0,78,True,14.0,True,20.0,machine,True,0
2.0,240,machine,ramp,120.0,79,True,15.0,True,21.0,machine,True,0
2.0,240,machine,ramp,120.0,80,True,13.0,False,,machine,True,0
2.0,240,machine,ramp,120.0,81,True,9.0,True,15.0,machine,True,0
2.0,240,machine,ramp,120.0,82,True,22.0,True,28.0,machine,True,0
2.0,240,machine,ramp,120.0,83,True,12.0,True,18.0,machine,True,0
2.0,240,machine,ramp,120.0,84,True,22.0,True,28.0,machine,True,0
2.0,240,machine,ramp,120.0,85,True,37.0,True,43.0,spindle,False,0
2.0,240,machine,ramp,120.0,86,True,13.0,True,19.0,machine,True,0
2.0,240,machine,ramp,120.0,87,True,33.0,True,39.0,machine,True,0
2.0,240,machine,ramp,120.0,88,True,31.0,True,37.0,machine,True,0
2.0,240,machine,ramp,120.0,89,True,11.0,True,17.0,machine,True,0
2.0,240,machine,ramp,120.0,90,True,12.0,True,18.0,machine,True,0
2.0,240,machine,ramp,120.0,91,True,27.0,True,33.0,machine,True,0
